tanggal,kode_prov,nama_prov,kode_kab,nama_kab,odp,odp_proses,odp_selesai,pdp,pdp_proses,pdp_selesai,positif,sembuh,meninggal,
2020-03-10,32,Jawa Barat,3204,Kabupaten Bandung,27,4,31,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3217,Kabupaten Bandung Barat,28,2,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3216,Kabupaten Bekasi,11,3,14,1,0,1,1,0,0,1,2,-1,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3201,Kabupaten Bogor,5,13,18,6,12,18,1,0,0,4,2,2,3,1,2,1,0,0,
2020-03-10,32,Jawa Barat,3207,Kabupaten Ciamis,1,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3203,Kabupaten Cianjur,40,0,40,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3209,Kabupaten Cirebon,6,5,11,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3205,Kabupaten Garut,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3212,Kabupaten Indramayu,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3215,Kabupaten Karawang,33,12,45,0,0,0,0,0,0,16,5,11,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3208,Kabupaten Kuningan,5,1,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3210,Kabupaten Majalengka,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3218,Kabupaten Pangandaran,3,1,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3214,Kabupaten Purwakarta,2,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3213,Kabupaten Subang,2,6,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3202,Kabupaten Sukabumi,16,10,26,2,1,3,0,0,0,3,7,-4,1,1,0,0,0,0,
2020-03-10,32,Jawa Barat,3211,Kabupaten Sumedang,32,20,52,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3206,Kabupaten Tasikmalaya,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3273,Kota Bandung,8,28,36,2,5,7,1,0,0,3,-1,4,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3279,Kota Banjar,6,51,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3275,Kota Bekasi,3,17,20,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3271,Kota Bogor,12,7,19,0,1,1,0,0,0,9,1,8,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3277,Kota Cimahi,25,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3274,Kota Cirebon,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3276,Kota Depok,85,0,85,0,3,3,2,0,0,7,-2,9,0,3,-3,0,0,0,
2020-03-10,32,Jawa Barat,3272,Kota Sukabumi,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-10,32,Jawa Barat,3278,Kota Tasikmalaya,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3204,Kabupaten Bandung,27,4,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3217,Kabupaten Bandung Barat,28,2,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3216,Kabupaten Bekasi,13,3,16,1,0,1,1,0,0,2,0,2,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3201,Kabupaten Bogor,5,13,18,5,13,18,1,0,0,0,0,0,0,1,-1,0,0,0,
2020-03-11,32,Jawa Barat,3207,Kabupaten Ciamis,1,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3203,Kabupaten Cianjur,49,0,49,2,0,2,0,0,0,9,0,9,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3209,Kabupaten Cirebon,7,5,12,2,2,4,0,0,0,1,0,1,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3205,Kabupaten Garut,0,1,1,1,1,2,0,0,0,0,0,0,0,1,-1,0,0,0,
2020-03-11,32,Jawa Barat,3212,Kabupaten Indramayu,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3215,Kabupaten Karawang,69,13,82,0,0,0,0,0,0,37,1,36,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3208,Kabupaten Kuningan,7,6,13,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3210,Kabupaten Majalengka,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3218,Kabupaten Pangandaran,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3214,Kabupaten Purwakarta,2,0,2,1,1,2,1,0,0,0,0,0,0,1,-1,0,0,0,
2020-03-11,32,Jawa Barat,3213,Kabupaten Subang,2,6,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3202,Kabupaten Sukabumi,16,10,26,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3211,Kabupaten Sumedang,40,20,60,2,0,2,0,0,0,8,0,8,2,0,2,0,0,0,
2020-03-11,32,Jawa Barat,3206,Kabupaten Tasikmalaya,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3273,Kota Bandung,8,28,36,3,7,10,1,0,0,0,0,0,3,2,1,0,0,0,
2020-03-11,32,Jawa Barat,3279,Kota Banjar,4,53,57,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3275,Kota Bekasi,2,18,20,3,6,9,0,0,0,0,1,-1,3,4,-1,0,0,0,
2020-03-11,32,Jawa Barat,3271,Kota Bogor,12,7,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3277,Kota Cimahi,25,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3274,Kota Cirebon,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3276,Kota Depok,78,11,89,0,3,3,2,0,0,4,11,-7,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3272,Kota Sukabumi,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-11,32,Jawa Barat,3278,Kota Tasikmalaya,4,5,9,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3204,Kabupaten Bandung,26,6,32,1,3,4,0,0,0,1,2,-1,3,3,0,0,0,0,
2020-03-12,32,Jawa Barat,3217,Kabupaten Bandung Barat,28,2,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3216,Kabupaten Bekasi,13,3,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3201,Kabupaten Bogor,5,13,18,6,12,18,1,0,0,0,0,0,0,-1,1,0,0,0,
2020-03-12,32,Jawa Barat,3207,Kabupaten Ciamis,1,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3203,Kabupaten Cianjur,49,0,49,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3209,Kabupaten Cirebon,8,6,14,2,2,4,0,0,0,2,1,1,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3205,Kabupaten Garut,0,1,1,2,0,2,0,0,0,0,0,0,0,-1,1,0,0,0,
2020-03-12,32,Jawa Barat,3212,Kabupaten Indramayu,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3215,Kabupaten Karawang,71,17,88,1,0,1,0,0,0,6,4,2,1,0,1,0,0,0,
2020-03-12,32,Jawa Barat,3208,Kabupaten Kuningan,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3210,Kabupaten Majalengka,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3218,Kabupaten Pangandaran,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3214,Kabupaten Purwakarta,2,0,2,2,0,2,1,0,0,0,0,0,0,-1,1,0,0,0,
2020-03-12,32,Jawa Barat,3213,Kabupaten Subang,13,7,20,1,0,1,0,0,0,12,1,11,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3202,Kabupaten Sukabumi,16,10,26,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3211,Kabupaten Sumedang,40,20,60,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3206,Kabupaten Tasikmalaya,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3273,Kota Bandung,8,28,36,3,7,10,1,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3279,Kota Banjar,6,51,57,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3275,Kota Bekasi,5,16,21,3,6,9,0,0,0,1,-2,3,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3271,Kota Bogor,12,7,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3277,Kota Cimahi,25,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3274,Kota Cirebon,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
2020-03-12,32,Jawa Barat,3276,Kota Depok,78,11,89,0,3,3,3,0,0,0,0,0,0,0,0,1,0,0,
2020-03-12,32,Jawa Barat,3272,Kota Sukabumi,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
