tanggal,kecamatan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,isolasi_mandiri
2020-04-21,KOJA,62,10,52,32,29,3,32,18,3,1,10
2020-04-21,KRAMAT JATI,36,10,26,32,22,10,57,19,4,5,29
2020-04-21,LUAR DKI JAKARTA,1054,78,976,893,208,685,520,292,43,41,144
2020-04-21,MAKASAR,26,5,21,20,11,9,31,15,4,4,8
2020-04-21,MAMPANG PRAPATAN,52,8,44,22,12,10,23,8,4,5,6
2020-04-21,MATRAMAN,62,11,51,34,24,10,56,27,3,5,21
2020-04-21,MENTENG,30,9,21,23,15,8,29,17,3,7,2
2020-04-21,PADEMANGAN,24,6,18,21,13,8,37,12,2,3,20
2020-04-21,PALMERAH,38,6,32,23,18,5,35,22,2,3,8
2020-04-21,PANCORAN,29,3,26,27,14,13,27,17,3,3,4
2020-04-21,PASAR MINGGU,49,10,39,40,21,19,56,28,9,12,7
2020-04-21,PASAR REBO,23,9,14,22,15,7,25,9,3,3,10
2020-04-21,PENJARINGAN,54,12,42,42,25,17,44,28,3,6,7
2020-04-21,PESANGGRAHAN,35,2,33,29,22,7,42,15,6,12,9
2020-04-21,PULO GADUNG,96,8,88,60,41,19,70,38,6,9,17
2020-04-21,SAWAH BESAR,93,6,87,51,23,28,23,11,2,4,6
2020-04-21,SENEN,61,16,45,39,26,13,35,19,2,1,13
2020-04-21,SETIA BUDI,43,10,33,34,18,16,38,21,7,5,5
2020-04-21,TAMAN SARI,41,2,39,26,15,11,45,39,0,2,4
2020-04-21,TAMBORA,22,2,20,14,12,2,18,13,1,2,2
2020-04-21,TANAH ABANG,80,17,63,74,47,27,98,28,6,5,59
2020-04-21,TANJUNG PRIOK,103,41,62,78,50,28,82,48,4,9,21
2020-04-21,TEBET,38,4,34,40,26,14,71,44,6,5,16
2020-04-22,BELUM DIKETAHUI,2598,94,2504,2761,242,2519,729,656,12,28,33
2020-04-22,CAKUNG,36,7,29,51,31,20,53,30,5,6,12
2020-04-22,CEMPAKA PUTIH,40,5,35,25,16,9,46,22,4,5,15
2020-04-22,CENGKARENG,39,8,31,18,10,8,50,27,6,6,11
2020-04-22,CILANDAK,59,8,51,54,33,21,65,27,11,12,15
2020-04-22,CILINCING,60,12,48,35,25,10,26,12,0,4,10
2020-04-22,CIPAYUNG,56,11,45,30,23,7,27,17,4,0,6
2020-04-22,CIRACAS,32,6,26,22,15,7,28,14,2,5,7
2020-04-22,DUREN SAWIT,65,8,57,40,34,6,112,58,4,17,33
2020-04-22,GAMBIR,34,5,29,26,21,5,25,11,1,6,7
2020-04-22,GROGOL PETAMBURAN,45,18,27,38,29,9,67,27,19,8,13
2020-04-22,JAGAKARSA,39,4,35,34,21,13,52,29,2,3,18
2020-04-22,JATINEGARA,32,8,24,19,15,4,58,33,0,6,19
2020-04-22,JOHAR BARU,40,4,36,30,19,11,26,11,5,5,5
2020-04-22,KALI DERES,30,5,25,35,27,8,80,30,17,7,26
2020-04-22,KEBAYORAN BARU,50,6,44,46,35,11,47,16,23,3,5
2020-04-22,KEBAYORAN LAMA,54,10,44,37,26,11,67,28,10,13,16
2020-04-22,KEBON JERUK,32,4,28,55,41,14,83,42,11,4,26
2020-04-22,KELAPA GADING,101,46,55,50,40,10,72,26,12,6,28
2020-04-22,KEMAYORAN,65,13,52,71,47,24,51,16,4,8,23
2020-04-22,KEMBANGAN,42,13,29,39,30,9,48,20,11,2,15
2020-04-22,KEP. SERIBU SELATAN,25,0,25,4,0,4,2,0,0,0,2
2020-04-22,KEP. SERIBU UTARA,88,5,83,10,3,7,0,0,0,0,0
2020-04-22,KOJA,64,10,54,34,31,3,37,19,3,1,14
2020-04-22,KRAMAT JATI,37,10,27,33,23,10,57,19,4,5,29
2020-04-22,LUAR DKI JAKARTA,1055,78,977,894,209,685,531,296,44,41,150
2020-04-22,MAKASAR,26,5,21,20,11,9,33,17,4,4,8
2020-04-22,MAMPANG PRAPATAN,52,8,44,22,12,10,25,9,4,5,7
2020-04-22,MATRAMAN,64,11,53,35,25,10,60,28,3,4,25
2020-04-22,MENTENG,30,9,21,23,15,8,29,17,3,7,2
2020-04-22,PADEMANGAN,24,6,18,21,13,8,43,18,2,3,20
2020-04-22,PALMERAH,38,6,32,23,18,5,40,26,3,3,8
2020-04-22,PANCORAN,29,3,26,27,14,13,30,20,3,3,4
2020-04-22,PASAR MINGGU,49,10,39,40,21,19,58,29,9,13,7
2020-04-22,PASAR REBO,23,9,14,22,15,7,25,9,3,3,10
2020-04-22,PENJARINGAN,54,12,42,42,25,17,49,31,3,6,9
2020-04-22,PESANGGRAHAN,35,2,33,29,22,7,46,19,6,12,9
2020-04-22,PULO GADUNG,96,8,88,60,41,19,72,39,6,9,18
2020-04-22,SAWAH BESAR,96,6,90,51,23,28,24,12,2,4,6
2020-04-22,SENEN,61,16,45,39,26,13,36,19,2,2,13
2020-04-22,SETIA BUDI,43,10,33,34,18,16,39,22,7,5,5
2020-04-22,TAMAN SARI,41,2,39,26,15,11,47,41,0,2,4
2020-04-22,TAMBORA,23,2,21,14,12,2,21,16,1,2,2
2020-04-22,TANAH ABANG,80,17,63,75,48,27,118,30,6,5,77
2020-04-22,TANJUNG PRIOK,104,41,63,78,50,28,93,53,4,9,27
2020-04-22,TEBET,38,4,34,40,26,14,72,44,6,6,16
2020-04-23,BELUM DIKETAHUI,2537,91,2446,2758,241,2517,711,620,13,26,52
2020-04-23,CAKUNG,37,7,30,50,30,20,59,31,5,6,17
2020-04-23,CEMPAKA PUTIH,40,5,35,25,16,9,52,25,4,6,17
2020-04-23,CENGKARENG,38,8,30,18,10,8,52,28,6,6,12
2020-04-23,CILANDAK,59,8,51,54,33,21,66,28,11,12,15
2020-04-23,CILINCING,59,12,47,35,25,10,31,16,0,4,11
2020-04-23,CIPAYUNG,56,11,45,33,25,8,28,17,4,0,7
2020-04-23,CIRACAS,32,6,26,22,15,7,27,12,2,5,8
2020-04-23,DUREN SAWIT,65,8,57,40,34,6,117,63,4,17,33
2020-04-23,GAMBIR,33,5,28,25,20,5,29,10,2,6,11
2020-04-23,GROGOL PETAMBURAN,45,18,27,38,29,9,67,26,18,9,14
2020-04-23,JAGAKARSA,39,4,35,34,21,13,54,29,2,4,19
2020-04-23,JATINEGARA,32,8,24,19,15,4,61,32,0,7,22
2020-04-23,JOHAR BARU,44,4,40,30,19,11,26,11,5,5,5
2020-04-23,KALI DERES,30,5,25,35,27,8,83,33,17,7,26
2020-04-23,KEBAYORAN BARU,50,6,44,46,35,11,47,16,23,3,5
2020-04-23,KEBAYORAN LAMA,54,10,44,35,25,10,68,29,10,13,16
2020-04-23,KEBON JERUK,32,3,29,54,40,14,85,43,11,4,27
2020-04-23,KELAPA GADING,102,46,56,51,40,11,74,28,12,6,28
2020-04-23,KEMAYORAN,65,13,52,71,47,24,54,18,5,8,23
2020-04-23,KEMBANGAN,41,13,28,39,30,9,52,24,11,2,15
2020-04-23,KEP. SERIBU SELATAN,25,0,25,4,0,4,2,0,0,0,2
2020-04-23,KEP. SERIBU UTARA,88,5,83,10,3,7,0,0,0,0,0
2020-04-23,KOJA,61,10,51,34,31,3,37,19,3,1,14
2020-04-23,KRAMAT JATI,38,10,28,33,23,10,59,18,4,6,31
2020-04-23,LUAR DKI JAKARTA,1137,82,1055,904,216,688,547,309,43,41,154
2020-04-23,MAKASAR,26,5,21,20,11,9,34,18,4,4,8
2020-04-23,MAMPANG PRAPATAN,52,8,44,22,12,10,30,11,4,5,10
2020-04-23,MATRAMAN,64,11,53,36,25,11,62,29,3,5,25
2020-04-23,MENTENG,39,9,30,24,15,9,36,20,3,7,6
2020-04-23,PADEMANGAN,24,6,18,21,13,8,46,17,2,3,24
2020-04-23,PALMERAH,38,6,32,23,18,5,41,25,3,4,9
2020-04-23,PANCORAN,29,3,26,26,13,13,31,21,3,3,4
2020-04-23,PASAR MINGGU,52,10,42,40,21,19,61,31,9,13,8
2020-04-23,PASAR REBO,23,9,14,22,15,7,25,9,3,3,10
2020-04-23,PENJARINGAN,54,12,42,50,25,25,49,31,3,6,9
2020-04-23,PESANGGRAHAN,34,2,32,28,22,6,50,21,6,13,10
2020-04-23,PULO GADUNG,98,8,90,60,41,19,78,43,6,8,21
2020-04-23,SAWAH BESAR,96,6,90,51,23,28,26,13,2,4,7
2020-04-23,SENEN,62,16,46,39,26,13,39,22,2,2,13
2020-04-23,SETIA BUDI,44,10,34,34,18,16,41,23,7,6,5
2020-04-23,TAMAN SARI,41,2,39,26,15,11,51,41,0,3,7
2020-04-23,TAMBORA,23,2,21,14,12,2,21,16,1,2,2
2020-04-23,TANAH ABANG,80,17,63,74,47,27,126,32,6,5,83
2020-04-23,TANJUNG PRIOK,104,41,63,79,50,29,95,55,4,9,27
2020-04-23,TEBET,40,4,36,41,27,14,76,47,6,7,16
2020-04-24,BELUM DIKETAHUI,2599,47,2552,2756,144,2612,635,534,13,24,64
2020-04-24,CAKUNG,38,2,36,53,20,33,60,31,6,6,17
2020-04-24,CEMPAKA PUTIH,40,1,39,25,11,14,63,28,4,6,25
2020-04-24,CENGKARENG,39,2,37,18,4,14,56,32,6,6,12
2020-04-24,CILANDAK,59,3,56,55,8,47,68,29,11,13,15
2020-04-24,CILINCING,63,2,61,35,16,19,31,16,0,4,11
2020-04-24,CIPAYUNG,57,2,55,34,16,18,31,17,4,0,10
2020-04-24,CIRACAS,33,2,31,25,7,18,28,13,2,5,8
2020-04-24,DUREN SAWIT,67,0,67,40,25,15,119,63,6,18,32
2020-04-24,GAMBIR,34,4,30,27,14,13,30,11,2,6,11
2020-04-24,GROGOL PETAMBURAN,46,1,45,38,12,26,77,34,20,9,14
2020-04-24,JAGAKARSA,40,0,40,35,7,28,54,28,3,4,19
2020-04-24,JATINEGARA,32,3,29,20,9,11,67,36,0,7,24
2020-04-24,JOHAR BARU,45,0,45,30,14,16,27,11,5,6,5
2020-04-24,KALI DERES,30,1,29,35,9,26,85,34,19,7,25
2020-04-24,KEBAYORAN BARU,50,4,46,47,25,22,49,17,24,3,5
2020-04-24,KEBAYORAN LAMA,55,1,54,38,17,21,69,29,11,13,16
2020-04-24,KEBON JERUK,33,2,31,55,18,37,90,42,17,5,26
2020-04-24,KELAPA GADING,103,1,102,51,18,33,75,29,12,6,28
2020-04-24,KEMAYORAN,65,6,59,71,34,37,60,20,5,9,26
2020-04-24,KEMBANGAN,42,3,39,39,17,22,53,22,15,2,14
2020-04-24,KEP. SERIBU SELATAN,25,0,25,4,0,4,2,0,0,0,2
2020-04-24,KEP. SERIBU UTARA,88,0,88,10,1,9,0,0,0,0,0
2020-04-24,KOJA,65,8,57,35,16,19,37,17,4,2,14
2020-04-24,KRAMAT JATI,38,2,36,33,15,18,63,21,4,6,32
2020-04-24,LUAR DKI JAKARTA,1065,21,1044,899,111,788,582,332,46,44,160
2020-04-24,MAKASAR,26,2,24,20,4,16,35,15,8,4,8
2020-04-24,MAMPANG PRAPATAN,52,1,51,22,10,12,30,10,5,5,10
2020-04-24,MATRAMAN,65,5,60,37,18,19,64,29,3,6,26
2020-04-24,MENTENG,40,0,40,23,10,13,41,25,3,7,6
2020-04-24,PADEMANGAN,24,2,22,21,9,12,54,21,2,4,27
2020-04-24,PALMERAH,39,3,36,23,14,9,55,26,6,4,19
2020-04-24,PANCORAN,29,1,28,26,8,18,33,22,3,3,5
2020-04-24,PASAR MINGGU,53,5,48,42,13,29,63,32,10,13,8
2020-04-24,PASAR REBO,23,6,17,23,8,15,27,10,3,3,11
2020-04-24,PENJARINGAN,55,3,52,50,9,41,51,33,3,6,9
2020-04-24,PESANGGRAHAN,35,1,34,29,8,21,50,20,7,13,10
2020-04-24,PULO GADUNG,98,6,92,61,27,34,80,42,7,9,22
2020-04-24,SAWAH BESAR,96,4,92,51,16,35,27,14,2,4,7
2020-04-24,SENEN,64,1,63,39,18,21,41,23,2,2,14
2020-04-24,SETIA BUDI,44,1,43,34,5,29,42,24,7,6,5
2020-04-24,TAMAN SARI,41,1,40,26,10,16,51,40,0,4,7
2020-04-24,TAMBORA,23,1,22,14,9,5,21,16,1,2,2
2020-04-24,TANAH ABANG,82,6,76,76,35,41,152,36,6,8,102
2020-04-24,TANJUNG PRIOK,105,4,101,81,28,53,99,55,4,10,30
2020-04-24,TEBET,39,1,38,42,13,29,78,49,6,7,16
2020-04-25,BELUM DIKETAHUI,2604,48,2556,2754,144,2610,559,436,14,19,90
2020-04-25,CAKUNG,38,2,36,54,21,33,64,33,6,7,18
2020-04-25,CEMPAKA PUTIH,40,1,39,25,11,14,65,28,5,6,26
2020-04-25,CENGKARENG,39,2,37,18,4,14,59,35,6,6,12
2020-04-25,CILANDAK,61,3,58,56,9,47,71,31,12,13,15
2020-04-25,CILINCING,65,3,62,36,16,20,33,18,0,4,11
2020-04-25,CIPAYUNG,61,3,58,34,16,18,33,19,4,0,10
2020-04-25,CIRACAS,39,3,36,26,8,18,30,15,2,5,8
2020-04-25,DUREN SAWIT,67,0,67,40,25,15,120,63,6,19,32
2020-04-25,GAMBIR,34,4,30,27,14,13,31,12,2,6,11
2020-04-25,GROGOL PETAMBURAN,46,1,45,38,12,26,79,34,21,9,15
2020-04-25,JAGAKARSA,41,0,41,37,7,30,55,29,3,4,19
2020-04-25,JATINEGARA,33,4,29,20,9,11,66,35,0,7,24
2020-04-25,JOHAR BARU,45,0,45,30,14,16,32,14,5,6,7
2020-04-25,KALI DERES,31,1,30,36,10,26,87,34,19,8,26
2020-04-25,KEBAYORAN BARU,51,4,47,48,26,22,51,18,24,3,6
2020-04-25,KEBAYORAN LAMA,57,2,55,38,17,21,75,31,11,13,20
2020-04-25,KEBON JERUK,33,2,31,55,18,37,97,43,17,7,30
2020-04-25,KELAPA GADING,104,1,103,51,18,33,75,29,12,6,28
2020-04-25,KEMAYORAN,65,6,59,72,35,37,62,21,5,10,26
2020-04-25,KEMBANGAN,42,3,39,39,17,22,55,23,15,3,14
2020-04-25,KEP. SERIBU SELATAN,25,0,25,4,0,4,3,0,0,0,3
2020-04-25,KEP. SERIBU UTARA,88,0,88,10,1,9,0,0,0,0,0
2020-04-25,KOJA,67,8,59,35,16,19,40,19,4,2,15
2020-04-25,KRAMAT JATI,38,2,36,33,15,18,65,21,4,7,33
2020-04-25,LUAR DKI JAKARTA,1087,22,1065,900,112,788,615,349,46,49,171
2020-04-25,MAKASAR,26,2,24,20,4,16,40,19,8,5,8
2020-04-25,MAMPANG PRAPATAN,54,1,53,22,10,12,30,10,5,5,10
2020-04-25,MATRAMAN,69,6,63,40,18,22,69,33,3,6,27
2020-04-25,MENTENG,40,0,40,23,10,13,46,24,3,8,11
2020-04-25,PADEMANGAN,24,2,22,22,9,13,60,20,2,4,34
2020-04-25,PALMERAH,39,3,36,23,14,9,56,24,6,5,21
2020-04-25,PANCORAN,29,1,28,26,8,18,36,24,3,4,5
2020-04-25,PASAR MINGGU,59,5,54,46,14,32,64,32,10,13,9
2020-04-25,PASAR REBO,23,6,17,24,9,15,27,10,3,3,11
2020-04-25,PENJARINGAN,57,3,54,50,9,41,55,37,3,6,9
2020-04-25,PESANGGRAHAN,35,1,34,29,8,21,52,20,7,13,12
2020-04-25,PULO GADUNG,99,6,93,63,27,36,84,45,7,9,23
2020-04-25,SAWAH BESAR,96,4,92,51,16,35,28,14,2,5,7
2020-04-25,SENEN,64,1,63,39,18,21,42,22,2,3,15
2020-04-25,SETIA BUDI,45,1,44,35,6,29,42,24,7,6,5
2020-04-25,TAMAN SARI,41,1,40,28,11,17,52,41,0,4,7
2020-04-25,TAMBORA,23,1,22,15,9,6,23,16,1,3,3
2020-04-25,TANAH ABANG,86,6,80,77,35,42,162,38,6,10,108
2020-04-25,TANJUNG PRIOK,108,4,104,81,28,53,107,57,5,12,33
2020-04-25,TEBET,42,1,41,42,13,29,84,47,8,7,22
2020-04-26,BELUM DIKETAHUI,2605,48,2557,2755,145,2610,482,371,16,19,76
2020-04-26,CAKUNG,39,2,37,55,22,33,67,34,6,7,20
2020-04-26,CEMPAKA PUTIH,40,1,39,25,11,14,66,28,5,6,27
2020-04-26,CENGKARENG,39,2,37,18,4,14,63,39,6,6,12
2020-04-26,CILANDAK,61,3,58,56,9,47,72,31,12,14,15
2020-04-26,CILINCING,65,3,62,37,17,20,37,21,0,4,12
2020-04-26,CIPAYUNG,62,4,58,36,18,18,31,16,4,0,11
2020-04-26,CIRACAS,40,3,37,28,10,18,34,17,2,5,10
2020-04-26,DUREN SAWIT,71,1,70,40,25,15,125,67,6,20,32
2020-04-26,GAMBIR,34,4,30,27,14,13,31,12,2,6,11
2020-04-26,GROGOL PETAMBURAN,47,1,46,38,12,26,80,35,22,9,14
2020-04-26,JAGAKARSA,42,0,42,38,8,30,57,30,3,4,20
2020-04-26,JATINEGARA,34,4,30,20,9,11,68,37,0,7,24
2020-04-26,JOHAR BARU,46,1,45,30,14,16,32,14,5,6,7
2020-04-26,KALI DERES,31,1,30,36,10,26,88,35,19,8,26
2020-04-26,KEBAYORAN BARU,53,4,49,51,29,22,52,19,24,3,6
2020-04-26,KEBAYORAN LAMA,58,2,56,38,17,21,77,33,11,13,20
2020-04-26,KEBON JERUK,33,2,31,55,18,37,100,43,17,8,32
2020-04-26,KELAPA GADING,104,1,103,51,18,33,79,32,12,6,29
2020-04-26,KEMAYORAN,66,7,59,72,35,37,62,18,5,11,28
2020-04-26,KEMBANGAN,42,3,39,39,17,22,56,24,15,3,14
2020-04-26,KEP. SERIBU SELATAN,25,0,25,4,0,4,9,6,0,0,3
2020-04-26,KEP. SERIBU UTARA,88,0,88,10,1,9,1,0,0,0,1
2020-04-26,KOJA,67,8,59,35,16,19,41,21,3,2,15
2020-04-26,KRAMAT JATI,38,2,36,33,15,18,66,22,4,7,33
2020-04-26,LUAR DKI JAKARTA,1090,22,1068,900,113,787,659,368,46,52,193
2020-04-26,MAKASAR,27,2,25,20,4,16,43,21,8,5,9
2020-04-26,MAMPANG PRAPATAN,54,1,53,22,10,12,30,10,5,5,10
2020-04-26,MATRAMAN,69,6,63,40,18,22,70,34,3,6,27
2020-04-26,MENTENG,42,0,42,23,10,13,47,24,3,8,12
2020-04-26,PADEMANGAN,24,2,22,22,9,13,63,22,2,4,35
2020-04-26,PALMERAH,39,3,36,23,14,9,57,25,6,5,21
2020-04-26,PANCORAN,29,1,28,26,8,18,38,24,3,4,7
2020-04-26,PASAR MINGGU,60,5,55,46,14,32,67,33,10,12,12
2020-04-26,PASAR REBO,23,6,17,24,9,15,30,11,3,3,13
2020-04-26,PENJARINGAN,57,3,54,50,9,41,57,38,4,5,10
2020-04-26,PESANGGRAHAN,35,1,34,29,8,21,53,21,7,13,12
2020-04-26,PULO GADUNG,101,6,95,64,28,36,86,44,7,9,26
2020-04-26,SAWAH BESAR,96,4,92,51,16,35,34,19,2,5,8
2020-04-26,SENEN,65,2,63,39,18,21,43,22,3,3,15
2020-04-26,SETIA BUDI,45,1,44,35,6,29,43,25,7,6,5
2020-04-26,TAMAN SARI,41,1,40,29,12,17,53,42,0,4,7
2020-04-26,TAMBORA,23,1,22,15,9,6,26,18,1,3,4
2020-04-26,TANAH ABANG,89,6,83,77,35,42,175,39,6,10,120
2020-04-26,TANJUNG PRIOK,109,5,104,81,28,53,112,61,5,13,33
2020-04-26,TEBET,42,1,41,42,13,29,84,46,8,8,22
2020-04-27,BELUM DIKETAHUI,2639,48,2591,2759,149,2610,459,343,15,19,82
2020-04-27,CAKUNG,40,2,38,57,24,33,71,35,6,9,21
2020-04-27,CEMPAKA PUTIH,41,1,40,25,11,14,68,30,5,6,27
2020-04-27,CENGKARENG,39,2,37,18,4,14,67,38,7,7,15
2020-04-27,CILANDAK,64,3,61,57,10,47,72,31,12,14,15
2020-04-27,CILINCING,67,3,64,38,18,20,38,20,0,4,14
2020-04-27,CIPAYUNG,65,4,61,37,19,18,37,22,4,1,10
2020-04-27,CIRACAS,41,3,38,28,10,18,35,17,2,5,11
2020-04-27,DUREN SAWIT,72,1,71,40,25,15,126,67,6,21,32
2020-04-27,GAMBIR,35,4,31,27,14,13,31,12,2,6,11
2020-04-27,GROGOL PETAMBURAN,48,1,47,38,12,26,81,32,23,10,16
2020-04-27,JAGAKARSA,42,0,42,38,8,30,60,29,3,4,24
2020-04-27,JATINEGARA,34,4,30,20,9,11,70,38,0,8,24
2020-04-27,JOHAR BARU,46,1,45,30,14,16,32,11,5,6,10
2020-04-27,KALI DERES,31,1,30,37,11,26,90,35,19,9,27
2020-04-27,KEBAYORAN BARU,55,4,51,52,30,22,54,21,24,3,6
2020-04-27,KEBAYORAN LAMA,61,2,59,39,18,21,79,34,11,14,20
2020-04-27,KEBON JERUK,33,2,31,55,18,37,101,42,17,9,33
2020-04-27,KELAPA GADING,104,1,103,51,18,33,80,31,12,6,31
2020-04-27,KEMAYORAN,67,8,59,72,35,37,62,18,5,11,28
2020-04-27,KEMBANGAN,44,3,41,39,17,22,64,25,15,4,20
2020-04-27,KEP. SERIBU SELATAN,25,0,25,4,0,4,9,6,0,0,3
2020-04-27,KEP. SERIBU UTARA,88,0,88,10,1,9,1,0,0,0,1
2020-04-27,KOJA,68,8,60,35,16,19,43,22,3,2,16
2020-04-27,KRAMAT JATI,38,2,36,33,15,18,68,23,4,7,34
2020-04-27,LUAR DKI JAKARTA,1120,22,1098,902,115,787,678,381,46,52,199
2020-04-27,MAKASAR,27,2,25,21,5,16,44,21,8,6,9
2020-04-27,MAMPANG PRAPATAN,56,1,55,22,10,12,31,10,5,5,11
2020-04-27,MATRAMAN,70,6,64,40,18,22,72,35,3,7,27
2020-04-27,MENTENG,42,0,42,23,10,13,47,23,3,8,13
2020-04-27,PADEMANGAN,24,2,22,23,9,14,64,20,2,4,38
2020-04-27,PALMERAH,39,3,36,24,15,9,59,27,6,5,21
2020-04-27,PANCORAN,29,1,28,26,8,18,37,23,3,4,7
2020-04-27,PASAR MINGGU,63,5,58,47,15,32,70,34,9,12,15
2020-04-27,PASAR REBO,24,6,18,24,9,15,31,11,3,3,14
2020-04-27,PENJARINGAN,57,3,54,50,9,41,58,38,3,6,11
2020-04-27,PESANGGRAHAN,35,1,34,29,8,21,57,22,7,14,14
2020-04-27,PULO GADUNG,101,6,95,64,28,36,87,45,7,9,26
2020-04-27,SAWAH BESAR,96,4,92,51,16,35,37,21,2,5,9
2020-04-27,SENEN,65,2,63,39,18,21,49,22,3,3,21
2020-04-27,SETIA BUDI,45,1,44,35,6,29,43,25,7,6,5
2020-04-27,TAMAN SARI,41,1,40,29,12,17,53,42,0,4,7
2020-04-27,TAMBORA,23,1,22,15,9,6,26,18,1,3,4
2020-04-27,TANAH ABANG,90,6,84,77,35,42,182,39,6,10,127
2020-04-27,TANJUNG PRIOK,109,5,104,81,28,53,121,68,5,13,35
2020-04-27,TEBET,42,1,41,43,14,29,88,43,9,11,25
2020-04-28,BELUM DIKETAHUI,2641,49,2592,2751,148,2603,449,350,15,13,71
2020-04-28,CAKUNG,101,2,99,62,26,36,75,39,6,9,21
2020-04-28,CEMPAKA PUTIH,134,1,133,58,12,46,70,31,5,6,28
2020-04-28,CENGKARENG,52,2,50,30,7,23,68,39,7,7,15
2020-04-28,CILANDAK,79,4,75,58,10,48,72,31,12,14,15
2020-04-28,CILINCING,134,4,130,39,18,21,39,21,0,4,14
2020-04-28,CIPAYUNG,69,4,65,38,19,19,37,22,4,1,10
2020-04-28,CIRACAS,86,3,83,35,11,24,36,17,2,5,12
2020-04-28,DUREN SAWIT,87,1,86,44,26,18,129,68,6,22,33
2020-04-28,GAMBIR,70,5,65,29,16,13,30,12,2,6,10
2020-04-28,GROGOL PETAMBURAN,66,2,64,39,13,26,87,35,24,10,18
2020-04-28,JAGAKARSA,49,0,49,42,8,34,61,29,4,4,24
2020-04-28,JATINEGARA,39,4,35,21,9,12,71,37,0,9,25
2020-04-28,JOHAR BARU,72,1,71,33,14,19,33,11,5,6,11
2020-04-28,KALI DERES,59,2,57,41,11,30,90,35,19,9,27
2020-04-28,KEBAYORAN BARU,57,4,53,52,30,22,54,21,24,3,6
2020-04-28,KEBAYORAN LAMA,64,2,62,39,18,21,80,34,11,15,20
2020-04-28,KEBON JERUK,55,2,53,59,18,41,104,45,17,9,33
2020-04-28,KELAPA GADING,160,1,159,66,19,47,84,32,12,7,33
2020-04-28,KEMAYORAN,155,8,147,74,36,38,65,19,5,12,29
2020-04-28,KEMBANGAN,47,3,44,39,17,22,67,27,15,4,21
2020-04-28,KEP. SERIBU SELATAN,32,0,32,4,0,4,9,0,0,0,9
2020-04-28,KEP. SERIBU UTARA,102,2,100,12,1,11,1,0,0,0,1
2020-04-28,KOJA,122,8,114,55,19,36,52,28,3,2,19
2020-04-28,KRAMAT JATI,40,2,38,33,15,18,68,23,4,7,34
2020-04-28,LUAR DKI JAKARTA,1211,23,1188,905,115,790,705,400,46,52,207
2020-04-28,MAKASAR,30,2,28,22,5,17,45,21,8,6,10
2020-04-28,MAMPANG PRAPATAN,73,1,72,23,10,13,32,10,5,5,12
2020-04-28,MATRAMAN,102,7,95,59,22,37,74,36,3,7,28
2020-04-28,MENTENG,53,0,53,23,10,13,49,25,3,8,13
2020-04-28,PADEMANGAN,78,2,76,28,9,19,69,20,2,6,41
2020-04-28,PALMERAH,51,3,48,34,16,18,63,30,6,5,22
2020-04-28,PANCORAN,36,1,35,27,8,19,38,25,3,3,7
2020-04-28,PASAR MINGGU,113,7,106,52,17,35,73,35,9,12,17
2020-04-28,PASAR REBO,26,6,20,24,9,15,30,10,3,4,13
2020-04-28,PENJARINGAN,98,3,95,52,9,43,65,42,3,6,14
2020-04-28,PESANGGRAHAN,40,1,39,30,9,21,59,23,7,14,15
2020-04-28,PULO GADUNG,111,6,105,68,28,40,87,45,7,9,26
2020-04-28,SAWAH BESAR,108,6,102,52,17,35,47,30,2,5,10
2020-04-28,SENEN,72,2,70,40,18,22,51,23,3,3,22
2020-04-28,SETIA BUDI,60,1,59,36,7,29,43,25,7,6,5
2020-04-28,TAMAN SARI,53,1,52,30,12,18,55,44,0,4,7
2020-04-28,TAMBORA,35,2,33,21,12,9,24,14,2,3,5
2020-04-28,TANAH ABANG,119,6,113,77,35,42,193,48,6,11,128
2020-04-28,TANJUNG PRIOK,144,10,134,99,42,57,130,70,5,15,40
2020-04-28,TEBET,48,1,47,44,14,30,87,42,9,11,25
2020-04-29,BELUM DIKETAHUI,2641,49,2592,2752,149,2603,401,314,16,10,61
2020-04-29,CAKUNG,159,4,155,64,27,37,78,35,10,9,24
2020-04-29,CEMPAKA PUTIH,162,1,161,59,12,47,72,32,5,7,28
2020-04-29,CENGKARENG,57,2,55,30,7,23,68,39,7,7,15
2020-04-29,CILANDAK,87,5,82,59,10,49,74,31,12,14,17
2020-04-29,CILINCING,195,4,191,42,20,22,41,22,0,4,15
2020-04-29,CIPAYUNG,74,5,69,38,19,19,37,21,5,1,10
2020-04-29,CIRACAS,100,3,97,38,12,26,38,18,3,5,12
2020-04-29,DUREN SAWIT,97,1,96,44,26,18,133,67,10,22,34
2020-04-29,GAMBIR,90,5,85,30,17,13,31,11,3,6,11
2020-04-29,GROGOL PETAMBURAN,102,2,100,39,13,26,92,39,24,10,19
2020-04-29,JAGAKARSA,60,0,60,44,10,34,62,28,7,4,23
2020-04-29,JATINEGARA,43,4,39,21,9,12,70,35,1,9,25
2020-04-29,JOHAR BARU,113,1,112,34,15,19,37,11,6,6,14
2020-04-29,KALI DERES,66,2,64,43,11,32,90,33,23,9,25
2020-04-29,KEBAYORAN BARU,59,4,55,52,30,22,56,20,26,3,7
2020-04-29,KEBAYORAN LAMA,70,2,68,40,19,21,83,34,12,15,22
2020-04-29,KEBON JERUK,118,2,116,60,19,41,106,45,18,9,34
